Support .NET namespace,Support .NET type name,AndroidX .NET namespace,AndroidX .NET type name,Support .NET assembly,AndroidX .NET assembly,Support Java package,Support Java class,AndroidX Java package,AndroidX Java class,Messages
Android.Support.Annotation,IFontRes,AndroidX.Annotations,IFontRes,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,FontRes,androidx.annotation,FontRes,
Android.Support.Annotation,IFontResInvoker,AndroidX.Annotations,IFontResInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,FontRes,androidx.annotation,FontRes,
Android.Support.Annotation,IBoolRes,AndroidX.Annotations,IBoolRes,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,BoolRes,androidx.annotation,BoolRes,
Android.Support.Annotation,IBoolResInvoker,AndroidX.Annotations,IBoolResInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,BoolRes,androidx.annotation,BoolRes,
Android.Support.Annotation,IDimenRes,AndroidX.Annotations,IDimenRes,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,DimenRes,androidx.annotation,DimenRes,
Android.Support.Annotation,IDimenResInvoker,AndroidX.Annotations,IDimenResInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,DimenRes,androidx.annotation,DimenRes,
Android.Support.Annotation,BinderThreadAttribute,AndroidX.Annotations,BinderThreadAttribute,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,,,,,
Android.Support.Annotation,GuardedByAttribute,AndroidX.Annotations,GuardedByAttribute,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,,,,,
Android.Support.Annotation,IRequiresFeature,AndroidX.Annotations,IRequiresFeature,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,RequiresFeature,androidx.annotation,RequiresFeature,
Android.Support.Annotation,IRequiresFeatureInvoker,AndroidX.Annotations,IRequiresFeatureInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,RequiresFeature,androidx.annotation,RequiresFeature,
Android.Support.Annotation,KeepAttribute,AndroidX.Annotations,KeepAttribute,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,,,,,
Android.Support.Annotation,PxAttribute,AndroidX.Annotations,PxAttribute,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,,,,,
Android.Support.Annotation,IXmlRes,AndroidX.Annotations,IXmlRes,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,XmlRes,androidx.annotation,XmlRes,
Android.Support.Annotation,IXmlResInvoker,AndroidX.Annotations,IXmlResInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,XmlRes,androidx.annotation,XmlRes,
Android.Support.Annotation,IColorRes,AndroidX.Annotations,IColorRes,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,ColorRes,androidx.annotation,ColorRes,
Android.Support.Annotation,IColorResInvoker,AndroidX.Annotations,IColorResInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,ColorRes,androidx.annotation,ColorRes,
Android.Support.Annotation,IStyleableRes,AndroidX.Annotations,IStyleableRes,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,StyleableRes,androidx.annotation,StyleableRes,
Android.Support.Annotation,IStyleableResInvoker,AndroidX.Annotations,IStyleableResInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,StyleableRes,androidx.annotation,StyleableRes,
Android.Support.Annotation,VisibleForTesting,AndroidX.Annotations,VisibleForTesting,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,VisibleForTesting,androidx.annotation,VisibleForTesting,
Android.Support.Annotation,VisibleForTestingConsts,AndroidX.Annotations,VisibleForTestingConsts,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,VisibleForTesting,androidx.annotation,VisibleForTesting,
Android.Support.Annotation,IVisibleForTesting,AndroidX.Annotations,IVisibleForTesting,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,VisibleForTesting,androidx.annotation,VisibleForTesting,
Android.Support.Annotation,IVisibleForTestingInvoker,AndroidX.Annotations,IVisibleForTestingInvoker,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,android.support.annotation,VisibleForTesting,androidx.annotation,VisibleForTesting,
Android.Support.Annotation,DimenResAttribute,AndroidX.Annotations,DimenResAttribute,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,,,,,
Android.Support.Annotation,VisibleForTestingAttribute,AndroidX.Annotations,VisibleForTestingAttribute,Xamarin.Android.Support.Annotations,Xamarin.AndroidX.Annotation,,,,,
Android.Support.Annotation,VisibleForTestingAttribute,JetBrains.Annotations,VisibleForTestingAttribute,Xamarin.Android.Support.Annotations,Xamarin.Jetbrains.Annotations,,,,,
Android.Arch.Core.Util,IFunction,AndroidX.Arch.Core.Util,IFunction,Xamarin.Android.Arch.Core.Common,Xamarin.AndroidX.Arch.Core.Common,android.arch.core.util,Function,androidx.arch.core.util,Function,
Android.Arch.Core.Util,IFunctionInvoker,AndroidX.Arch.Core.Util,IFunctionInvoker,Xamarin.Android.Arch.Core.Common,Xamarin.AndroidX.Arch.Core.Common,android.arch.core.util,Function,androidx.arch.core.util,Function,
Android.Arch.Core.Internal,SafeIterableMap,AndroidX.Arch.Core.Internal,SafeIterableMap,Xamarin.Android.Arch.Core.Common,Xamarin.AndroidX.Arch.Core.Common,android.arch.core.internal,SafeIterableMap,androidx.arch.core.internal,SafeIterableMap,
Android.Arch.Core.Internal,SafeIterableMap.Entry,AndroidX.Arch.Core.Internal,SafeIterableMap.Entry,Xamarin.Android.Arch.Core.Common,Xamarin.AndroidX.Arch.Core.Common,android.arch.core.internal,SafeIterableMap.Entry,androidx.arch.core.internal,SafeIterableMap.Entry,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.arch.core.internal.SafeIterableMap.SupportRemove.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.arch.core.internal.SafeIterableMap.SupportRemove.
Android.Arch.Core.Internal,FastSafeIterableMap,AndroidX.Arch.Core.Internal,FastSafeIterableMap,Xamarin.Android.Arch.Core.Common,Xamarin.AndroidX.Arch.Core.Common,android.arch.core.internal,FastSafeIterableMap,androidx.arch.core.internal,FastSafeIterableMap,
AndroidX.VersionedParcelable,IVersionedParcelable,AndroidX.VersionedParcelable,IVersionedParcelable,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,VersionedParcelable,androidx.versionedparcelable,VersionedParcelable,
AndroidX.VersionedParcelable,IVersionedParcelableInvoker,AndroidX.VersionedParcelable,IVersionedParcelableInvoker,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,VersionedParcelable,androidx.versionedparcelable,VersionedParcelable,
AndroidX.VersionedParcelable,IParcelField,AndroidX.VersionedParcelable,IParcelField,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,ParcelField,androidx.versionedparcelable,ParcelField,
AndroidX.VersionedParcelable,IParcelFieldInvoker,AndroidX.VersionedParcelable,IParcelFieldInvoker,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,ParcelField,androidx.versionedparcelable,ParcelField,
AndroidX.VersionedParcelable,CustomVersionedParcelable,AndroidX.VersionedParcelable,CustomVersionedParcelable,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,CustomVersionedParcelable,androidx.versionedparcelable,CustomVersionedParcelable,
AndroidX.VersionedParcelable,CustomVersionedParcelableInvoker,AndroidX.VersionedParcelable,CustomVersionedParcelableInvoker,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,CustomVersionedParcelable,androidx.versionedparcelable,CustomVersionedParcelable,
AndroidX.VersionedParcelable,VersionedParcel,AndroidX.VersionedParcelable,VersionedParcel,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,VersionedParcel,androidx.versionedparcelable,VersionedParcel,
AndroidX.VersionedParcelable,VersionedParcel.ParcelException,AndroidX.VersionedParcelable,VersionedParcel.ParcelException,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,VersionedParcel.ParcelException,androidx.versionedparcelable,VersionedParcel.ParcelException,
AndroidX.VersionedParcelable,VersionedParcelInvoker,AndroidX.VersionedParcelable,VersionedParcelInvoker,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,VersionedParcel,androidx.versionedparcelable,VersionedParcel,
AndroidX.VersionedParcelable,ParcelUtils,AndroidX.VersionedParcelable,ParcelUtils,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,ParcelUtils,androidx.versionedparcelable,ParcelUtils,
AndroidX.VersionedParcelable,ParcelFieldAttribute,AndroidX.VersionedParcelable,ParcelFieldAttribute,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,,,,,
AndroidX.VersionedParcelable,VersionedParcelizeAttribute,AndroidX.VersionedParcelable,VersionedParcelizeAttribute,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,,,,,
AndroidX.VersionedParcelable,ParcelImpl,AndroidX.VersionedParcelable,ParcelImpl,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,ParcelImpl,androidx.versionedparcelable,ParcelImpl,
AndroidX.VersionedParcelable,NonParcelFieldAttribute,AndroidX.VersionedParcelable,NonParcelFieldAttribute,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,,,,,
AndroidX.VersionedParcelable,IVersionedParcelize,AndroidX.VersionedParcelable,IVersionedParcelize,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,VersionedParcelize,androidx.versionedparcelable,VersionedParcelize,
AndroidX.VersionedParcelable,IVersionedParcelizeInvoker,AndroidX.VersionedParcelable,IVersionedParcelizeInvoker,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,VersionedParcelize,androidx.versionedparcelable,VersionedParcelize,
AndroidX.VersionedParcelable,INonParcelField,AndroidX.VersionedParcelable,INonParcelField,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,NonParcelField,androidx.versionedparcelable,NonParcelField,
AndroidX.VersionedParcelable,INonParcelFieldInvoker,AndroidX.VersionedParcelable,INonParcelFieldInvoker,Xamarin.Android.Support.VersionedParcelable,Xamarin.AndroidX.VersionedParcelable,androidx.versionedparcelable,NonParcelField,androidx.versionedparcelable,NonParcelField,
Android.Support.V4.View,AbsSavedState,AndroidX.CustomView.View,AbsSavedState,Xamarin.Android.Support.CustomView,Xamarin.AndroidX.CustomView,android.support.v4.view,AbsSavedState,androidx.customview.view,AbsSavedState,
Android.Support.V4.View,AbsSavedStateInvoker,AndroidX.CustomView.View,AbsSavedStateInvoker,Xamarin.Android.Support.CustomView,Xamarin.AndroidX.CustomView,android.support.v4.view,AbsSavedState,androidx.customview.view,AbsSavedState,
Android.Support.V4.Widget,ExploreByTouchHelper,AndroidX.CustomView.Widget,ExploreByTouchHelper,Xamarin.Android.Support.CustomView,Xamarin.AndroidX.CustomView,android.support.v4.widget,ExploreByTouchHelper,androidx.customview.widget,ExploreByTouchHelper,
Android.Support.V4.Widget,ExploreByTouchHelperInvoker,AndroidX.CustomView.Widget,ExploreByTouchHelperInvoker,Xamarin.Android.Support.CustomView,Xamarin.AndroidX.CustomView,android.support.v4.widget,ExploreByTouchHelper,androidx.customview.widget,ExploreByTouchHelper,
Android.Support.V4.Widget,ViewDragHelper,AndroidX.CustomView.Widget,ViewDragHelper,Xamarin.Android.Support.CustomView,Xamarin.AndroidX.CustomView,android.support.v4.widget,ViewDragHelper,androidx.customview.widget,ViewDragHelper,
Android.Support.V4.Widget,ViewDragHelper.Callback,AndroidX.CustomView.Widget,ViewDragHelper.Callback,Xamarin.Android.Support.CustomView,Xamarin.AndroidX.CustomView,android.support.v4.widget,ViewDragHelper.Callback,androidx.customview.widget,ViewDragHelper.Callback,
Android.Support.V4.Widget,ViewDragHelper.CallbackInvoker,AndroidX.CustomView.Widget,ViewDragHelper.CallbackInvoker,Xamarin.Android.Support.CustomView,Xamarin.AndroidX.CustomView,android.support.v4.widget,ViewDragHelper.Callback,androidx.customview.widget,ViewDragHelper.Callback,
AndroidX.Core.Graphics.Drawable,IconCompatParcelizer,AndroidX.Core.Graphics.Drawable,IconCompatParcelizer,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,androidx.core.graphics.drawable,IconCompatParcelizer,androidx.core.graphics.drawable,IconCompatParcelizer,
Android.Support.V13.View,DragStartHelper,AndroidX.Core.View,DragStartHelper,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view,DragStartHelper,androidx.core.view,DragStartHelper,
Android.Support.V13.View,DragStartHelper.IOnDragStartListener,AndroidX.Core.View,DragStartHelper.IOnDragStartListener,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view,DragStartHelper.OnDragStartListener,androidx.core.view,DragStartHelper.OnDragStartListener,
Android.Support.V13.View,DragStartHelper.IOnDragStartListenerInvoker,AndroidX.Core.View,DragStartHelper.IOnDragStartListenerInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view,DragStartHelper.OnDragStartListener,androidx.core.view,DragStartHelper.OnDragStartListener,
Android.Support.V13.View,DragStartHelper.DragStartEventArgs,AndroidX.Core.View,DragStartHelper.DragStartEventArgs,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,,,,,
Android.Support.V13.View,DragStartHelper.IOnDragStartListenerImplementor,AndroidX.Core.View,DragStartHelper.IOnDragStartListenerImplementor,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,mono.android.support.v13.view,DragStartHelper_OnDragStartListenerImplementor,mono.androidx.core.view,DragStartHelper_OnDragStartListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V13.View,DragAndDropPermissionsCompat,AndroidX.Core.View,DragAndDropPermissionsCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view,DragAndDropPermissionsCompat,androidx.core.view,DragAndDropPermissionsCompat,
Android.Support.V13.View.Inputmethod,EditorInfoCompat,AndroidX.Core.View.InputMethod,EditorInfoCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view.inputmethod,EditorInfoCompat,androidx.core.view.inputmethod,EditorInfoCompat,
Android.Support.V13.View.Inputmethod,InputContentInfoCompat,AndroidX.Core.View.InputMethod,InputContentInfoCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view.inputmethod,InputContentInfoCompat,androidx.core.view.inputmethod,InputContentInfoCompat,
Android.Support.V13.View.Inputmethod,InputConnectionCompat,AndroidX.Core.View.InputMethod,InputConnectionCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view.inputmethod,InputConnectionCompat,androidx.core.view.inputmethod,InputConnectionCompat,
Android.Support.V13.View.Inputmethod,InputConnectionCompat.IOnCommitContentListener,AndroidX.Core.View.InputMethod,InputConnectionCompat.IOnCommitContentListener,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view.inputmethod,InputConnectionCompat.OnCommitContentListener,androidx.core.view.inputmethod,InputConnectionCompat.OnCommitContentListener,
Android.Support.V13.View.Inputmethod,InputConnectionCompat.IOnCommitContentListenerInvoker,AndroidX.Core.View.InputMethod,InputConnectionCompat.IOnCommitContentListenerInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v13.view.inputmethod,InputConnectionCompat.OnCommitContentListener,androidx.core.view.inputmethod,InputConnectionCompat.OnCommitContentListener,
Android.Support.V13.View.Inputmethod,InputConnectionCompat.CommitContentEventArgs,AndroidX.Core.View.InputMethod,InputConnectionCompat.CommitContentEventArgs,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,,,,,
Android.Support.V13.View.Inputmethod,InputConnectionCompat.IOnCommitContentListenerImplementor,AndroidX.Core.View.InputMethod,InputConnectionCompat.IOnCommitContentListenerImplementor,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,mono.android.support.v13.view.inputmethod,InputConnectionCompat_OnCommitContentListenerImplementor,mono.androidx.core.view.inputmethod,InputConnectionCompat_OnCommitContentListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V4.Net,ConnectivityManagerCompat,AndroidX.Core.Net,ConnectivityManagerCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.net,ConnectivityManagerCompat,androidx.core.net,ConnectivityManagerCompat,
